task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
60	ca/544ffc	1281288	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (4535)	COMPLETED	0	2022-02-14 13:01:01.614	4.4s	2s	208.9%	308.6 MB	4.6 GB	23.3 MB	2.5 MB
61	2e/6b2ff1	1281921	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (4535)	COMPLETED	0	2022-02-14 13:01:05.972	3.6s	3s	1063.6%	160.5 MB	1.9 GB	41.8 MB	33.2 MB
62	72/578b45	1282448	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (3165)	COMPLETED	0	2022-02-14 13:01:09.546	5.1s	4s	168.2%	300.7 MB	4.6 GB	23.5 MB	2.5 MB
63	15/7bba28	1282903	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (3165)	COMPLETED	0	2022-02-14 13:01:14.688	2.7s	1s	1041.8%	159.3 MB	1.9 GB	44.8 MB	36.3 MB
64	80/030aa6	1283362	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (4649)	COMPLETED	0	2022-02-14 13:01:17.391	4.2s	3s	226.0%	306.2 MB	4.6 GB	22.6 MB	2.2 MB
65	7f/7b6ad0	1283768	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (4649)	COMPLETED	0	2022-02-14 13:01:21.574	3s	2s	1062.5%	166 MB	1.9 GB	35.5 MB	27 MB
66	51/ef7b11	1284232	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4542)	COMPLETED	0	2022-02-14 13:01:24.550	973ms	0ms	130.4%	3.1 MB	5.4 MB	237.2 KB	110.2 KB
81	b3/212f54	1284495	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4542)	COMPLETED	0	2022-02-14 13:01:25.530	1.1s	0ms	100.0%	3.1 MB	5.4 MB	214.6 KB	4.9 KB
67	89/924fe6	1284494	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (4658)	COMPLETED	0	2022-02-14 13:01:25.526	7.4s	5s	130.3%	664.9 MB	4.6 GB	52.6 MB	2.2 MB
68	d5/c95b1e	1285304	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (4658)	COMPLETED	0	2022-02-14 13:01:32.929	26.3s	25s	1181.6%	172 MB	1.9 GB	363.7 MB	360.6 MB
69	05/526a8f	1286953	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (3182)	COMPLETED	0	2022-02-14 13:01:59.272	4.1s	2s	172.1%	291.8 MB	4.6 GB	20.4 MB	2.6 MB
70	6c/74ce3d	1287402	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (3182)	COMPLETED	0	2022-02-14 13:02:03.356	1.3s	1s	725.5%	11.2 MB	22.8 MB	12.1 MB	3.1 MB
71	93/67827c	1287759	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4676)	COMPLETED	0	2022-02-14 13:02:04.699	1.1s	0ms	365.3%	31.4 MB	5 GB	9.1 MB	8.8 MB
84	ba/a4c4d9	1288020	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4676)	COMPLETED	0	2022-02-14 13:02:05.772	1.1s	0ms	110.3%	6.4 MB	220.8 MB	8.9 MB	4.9 KB
72	c2/d17bee	1288019	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4662)	COMPLETED	0	2022-02-14 13:02:05.764	1.4s	0ms	416.5%	31.3 MB	5.1 GB	16.3 MB	15.8 MB
85	0c/afecdb	1288515	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4662)	COMPLETED	0	2022-02-14 13:02:07.119	1.3s	1s	126.0%	6.7 MB	220.8 MB	15.9 MB	4.9 KB
73	26/a29f6f	1288514	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4538)	COMPLETED	0	2022-02-14 13:02:07.116	1.4s	1s	344.5%	29.4 MB	5 GB	7.6 MB	7.2 MB
86	ea/093067	1289016	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4538)	COMPLETED	0	2022-02-14 13:02:08.499	1s	0ms	125.0%	6.5 MB	220.8 MB	7.3 MB	4.9 KB
74	76/fa9901	1289015	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4534)	COMPLETED	0	2022-02-14 13:02:08.496	1.2s	0ms	443.5%	28.9 MB	5 GB	15.6 MB	15.2 MB
87	b3/434077	1289512	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4534)	COMPLETED	0	2022-02-14 13:02:09.747	1.1s	0ms	127.3%	6.5 MB	220.8 MB	15.3 MB	4.9 KB
75	b2/a62ae2	1289510	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4645)	COMPLETED	0	2022-02-14 13:02:09.744	1.4s	0ms	408.1%	30.9 MB	5 GB	22.8 MB	22.4 MB
88	6c/9dd283	1290009	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4645)	COMPLETED	0	2022-02-14 13:02:11.132	946ms	0ms	132.5%	6.6 MB	220.8 MB	22.5 MB	5.3 KB
76	37/a8aafe	1290008	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4581)	COMPLETED	0	2022-02-14 13:02:11.127	1.5s	1s	497.2%	31.2 MB	5 GB	40.2 MB	39.7 MB
78	38/c0ce14	1290498	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4535)	COMPLETED	0	2022-02-14 13:02:12.648	1.1s	0ms	328.2%	27.7 MB	5.1 GB	3.8 MB	3.6 MB
89	31/55b078	1290499	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4581)	COMPLETED	0	2022-02-14 13:02:12.653	1.3s	0ms	127.6%	6.5 MB	220.8 MB	39.8 MB	5.5 KB
90	3d/281925	1290980	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4535)	COMPLETED	0	2022-02-14 13:02:13.746	943ms	0ms	105.5%	6.7 MB	220.8 MB	3.7 MB	4.9 KB
79	82/5c693b	1290979	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (3165)	COMPLETED	0	2022-02-14 13:02:13.743	1.2s	0ms	312.0%	31.9 MB	5.1 GB	4 MB	3.8 MB
91	cc/cd1b26	1291501	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (3165)	COMPLETED	0	2022-02-14 13:02:14.921	1s	0ms	103.2%	6.5 MB	220.8 MB	3.9 MB	4.9 KB
80	78/e26e67	1291500	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4649)	COMPLETED	0	2022-02-14 13:02:14.919	1.1s	0ms	278.3%	29.2 MB	5.5 GB	3.2 MB	3 MB
92	9b/dd0cc7	1291997	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4649)	COMPLETED	0	2022-02-14 13:02:15.989	923ms	0ms	95.5%	6.5 MB	220.8 MB	3.1 MB	4.9 KB
82	cf/e4ae49	1291996	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (4658)	COMPLETED	0	2022-02-14 13:02:15.987	1.6s	1s	479.3%	33.7 MB	5.1 GB	38.7 MB	38.1 MB
83	da/7c5cd9	1292497	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (3182)	COMPLETED	0	2022-02-14 13:02:17.566	887ms	0ms	103.9%	10.3 MB	5.4 GB	463 KB	342.1 KB
93	15/5957a1	1292502	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (4658)	COMPLETED	0	2022-02-14 13:02:17.577	1.1s	0ms	136.3%	6.6 MB	220.8 MB	38.2 MB	5.3 KB
94	b0/9d427b	1292969	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (3182)	COMPLETED	0	2022-02-14 13:02:18.458	814ms	1s	88.9%	3.1 MB	5.4 MB	446.5 KB	4.9 KB
98	c7/16c181	1293259	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (4542)	COMPLETED	0	2022-02-14 13:02:19.297	1.1s	0ms	59.3%	3.1 MB	5.4 MB	113.8 KB	4.8 KB
104	75/91e03d	1293257	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (4662)	COMPLETED	0	2022-02-14 13:02:19.292	1.3s	0ms	48.5%	3.1 MB	5.4 MB	113.8 KB	4.8 KB
95	ba/5381a5	1293278	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (4693)	COMPLETED	0	2022-02-14 13:02:19.306	1.4s	0ms	133.3%	3 MB	5.4 MB	113.8 KB	4.8 KB
96	1d/a489e9	1293293	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (4693)	COMPLETED	0	2022-02-14 13:02:19.310	1.5s	0ms	108.5%	6.7 MB	220.8 MB	4.1 MB	5.2 KB
107	89/96f494	1293266	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (4538)	COMPLETED	0	2022-02-14 13:02:19.302	1.7s	0ms	69.6%	3 MB	5.4 MB	113.8 KB	4.8 KB
109	e1/049d41	1294244	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (4534)	COMPLETED	0	2022-02-14 13:02:20.349	1.3s	0ms	118.2%	6.6 MB	220.8 MB	15.3 MB	5.2 KB
102	de/aa4d0f	1294445	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (4676)	COMPLETED	0	2022-02-14 13:02:20.600	1.1s	0ms	112.3%	6.7 MB	220.8 MB	8.9 MB	5.2 KB
99	7c/832649	1294499	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (4542)	COMPLETED	0	2022-02-14 13:02:20.755	1.2s	0ms	64.0%	3.1 MB	5.4 MB	214.7 KB	5.2 KB
