chrom	start	end	coverage	sample
MN908947.3	11200	11400	318.47	4538
MN908947.3	11400	11600	1101.44	4538
MN908947.3	11600	11800	279.73	4538
MN908947.3	11800	12000	65.67	4538
MN908947.3	12000	12200	461	4538
MN908947.3	12200	12400	250.51	4538
MN908947.3	12400	12600	111.82	4538
MN908947.3	12600	12800	506.5	4538
MN908947.3	12800	13000	787.09	4538
MN908947.3	13000	13200	1005.95	4538
MN908947.3	13200	13400	577.65	4538
MN908947.3	13400	13600	268.39	4538
MN908947.3	13600	13800	42.58	4538
MN908947.3	13800	14000	151.38	4538
MN908947.3	14000	14200	147.19	4538
MN908947.3	14200	14400	281.75	4538
MN908947.3	14400	14600	623.37	4538
MN908947.3	14600	14800	388.27	4538
MN908947.3	14800	15000	155.42	4538
MN908947.3	15000	15200	408.61	4538
MN908947.3	15200	15400	204.94	4538
MN908947.3	15400	15600	56.15	4538
MN908947.3	15600	15800	531.51	4538
MN908947.3	15800	16000	333.62	4538
MN908947.3	16000	16200	381.74	4538
MN908947.3	16200	16400	632.99	4538
MN908947.3	16400	16600	433.58	4538
MN908947.3	16600	16800	502.76	4538
MN908947.3	16800	17000	1001.06	4538
MN908947.3	17000	17200	476.09	4538
MN908947.3	17200	17400	673.13	4538
MN908947.3	17400	17600	3598.95	4538
MN908947.3	17600	17800	1135.19	4538
MN908947.3	17800	18000	118.82	4538
MN908947.3	18000	18200	2.07	4538
MN908947.3	18200	18400	49.27	4538
MN908947.3	18400	18600	156.73	4538
MN908947.3	18600	18800	1007.74	4538
MN908947.3	18800	19000	586.12	4538
MN908947.3	19000	19200	79.61	4538
MN908947.3	19200	19400	38.69	4538
MN908947.3	19400	19600	44.67	4538
MN908947.3	19600	19800	68.32	4538
MN908947.3	19800	20000	156.13	4538
MN908947.3	20000	20200	171.35	4538
MN908947.3	20200	20400	82.46	4538
MN908947.3	20400	20600	62.45	4538
MN908947.3	20600	20800	248.37	4538
MN908947.3	20800	21000	606.18	4538
MN908947.3	21000	21200	442.7	4538
MN908947.3	21200	21400	265.52	4538
MN908947.3	21400	21600	59.36	4538
MN908947.3	21600	21800	484.05	4538
MN908947.3	21800	22000	199.15	4538
MN908947.3	22000	22200	13.27	4538
MN908947.3	22200	22400	23.44	4538
MN908947.3	22400	22600	16.46	4538
MN908947.3	22600	22800	179.78	4538
MN908947.3	22800	23000	386.27	4538
MN908947.3	23000	23200	310	4538
MN908947.3	23200	23400	1152.51	4538
MN908947.3	23400	23600	663.98	4538
MN908947.3	23600	23800	43.5	4538
MN908947.3	23800	24000	24.48	4538
MN908947.3	24000	24200	24.98	4538
MN908947.3	24200	24400	133.28	4538
MN908947.3	24400	24600	1227.68	4538
MN908947.3	24600	24800	1494.55	4538
MN908947.3	24800	25000	43.94	4538
MN908947.3	25000	25200	6.46	4538
MN908947.3	25200	25400	0.68	4538
MN908947.3	25400	25600	0	4538
MN908947.3	25600	25800	11.43	4538
MN908947.3	25800	26000	45.62	4538
MN908947.3	26000	26200	369.91	4538
MN908947.3	26200	26400	520.63	4538
MN908947.3	26400	26600	786.17	4538
MN908947.3	26600	26800	1531.89	4538
MN908947.3	26800	27000	968.92	4538
MN908947.3	27000	27200	3.55	4538
MN908947.3	27200	27400	58.17	4538
MN908947.3	27400	27600	55.77	4538
MN908947.3	27600	27800	425.55	4538
MN908947.3	27800	28000	1409.61	4538
MN908947.3	28000	28200	491.36	4538
MN908947.3	28200	28400	537.58	4538
MN908947.3	28400	28600	485.48	4538
MN908947.3	28600	28800	866.06	4538
MN908947.3	28800	29000	354.96	4538
MN908947.3	29000	29200	129.65	4538
MN908947.3	29200	29400	440.16	4538
MN908947.3	29400	29600	300.62	4538
MN908947.3	29600	29800	177.79	4538
MN908947.3	29800	29903	13.56	4538
